Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision
2024-05-12 21:52,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 21:52,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 21:53,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 21:53,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 21:54,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 21:54,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 21:55,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 21:55,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 21:56,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 21:56,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 21:56,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 21:56,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 21:57,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-12 21:57,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 21:57,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 21:57,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-12 21:57,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 21:58,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 21:58,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-12 21:58,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 21:58,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 21:59,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 21:59,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-12 21:59,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:00,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-12 22:00,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:00,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:00,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:01,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:01,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-12 22:01,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:01,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:01,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:01,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:02,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:02,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-12 22:02,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:02,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:02,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:02,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:03,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-12 22:03,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:03,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-12 22:04,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:04,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:04,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:05,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-12 22:05,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:05,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:06,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:06,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-12 22:06,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:06,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:06,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:07,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:07,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-12 22:07,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:07,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:08,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-12 22:08,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-12 22:08,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:09,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:09,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:10,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:10,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:11,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:12,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:12,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:12,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:13,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:13,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:13,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:14,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:14,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:14,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:14,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:15,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:15,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:15,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:15,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:15,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-12 22:16,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:16,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:16,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:16,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:16,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-12 22:17,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:17,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:18,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:18,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:18,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-12 22:18,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:18,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:18,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:19,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:19,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:20,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:20,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:20,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:21,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:21,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:22,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:22,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:22,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:22,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:22,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:23,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:23,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:24,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:24,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:24,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:25,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:25,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:25,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:25,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:25,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:26,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:26,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:27,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:27,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:27,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:27,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:27,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:27,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:28,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:29,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:30,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:30,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:30,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:31,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:31,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:31,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:32,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:32,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:32,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:32,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:33,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:33,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:33,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:33,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-12 22:34,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:34,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 22:34,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:34,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:34,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:34,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:35,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:35,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:35,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:35,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 22:36,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:36,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 22:38,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-12 22:38,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:38,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 22:39,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:39,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-12 22:39,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:40,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-12 22:40,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:41,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-12 22:41,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 22:41,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:42,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 22:42,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-12 22:42,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:43,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 22:43,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-12 22:43,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:44,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:45,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 22:45,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:46,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-12 22:46,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-12 22:47,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 22:47,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:48,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:48,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:48,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:49,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:49,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:49,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 22:49,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:49,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:50,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:50,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:50,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:50,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:51,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:51,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 22:51,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:52,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:52,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 22:52,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:52,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:53,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 22:53,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:53,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:53,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:53,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-12 22:54,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-12 22:54,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:54,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:55,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:56,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:56,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:56,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:56,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-12 22:57,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:57,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:58,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:58,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:58,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:58,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 22:59,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 22:59,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 22:59,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 22:59,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 22:59,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 22:59,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 23:00,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 23:00,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 23:00,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 23:00,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 23:00,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 23:00,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 23:01,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 23:01,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 23:01,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 23:01,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 23:02,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 23:02,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 23:02,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 23:02,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 23:03,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 23:03,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 23:03,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 23:03,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 23:04,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 23:04,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 23:04,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 23:04,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 23:05,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 23:05,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 23:05,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 23:06,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 23:06,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 23:06,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 23:06,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 23:06,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 23:06,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-12 23:06,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 23:06,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 23:07,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 23:07,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 23:07,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 23:07,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 23:08,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 23:08,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 23:08,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 23:09,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 23:09,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 23:09,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 23:09,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 23:10,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 23:10,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 23:10,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 23:10,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 23:10,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-12 23:11,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 23:11,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 23:11,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 23:11,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-12 23:12,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 23:12,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 23:13,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-12 23:13,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 23:13,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 23:14,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-12 23:14,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-12 23:14,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 23:14,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 23:15,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 23:15,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-12 23:15,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 23:15,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 23:16,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-12 23:16,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 23:16,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-12 23:17,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-12 23:18,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 23:18,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 23:19,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 23:19,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-12 23:19,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 23:19,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 23:19,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-12 23:19,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-12 23:19,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-12 23:20,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 23:20,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 23:20,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-12 23:20,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
2024-05-12 23:20,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-12 23:20,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-12 23:21,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 23:21,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-12 23:21,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-12 23:22,VR2W-105458,A69-1604-37295,,,,,Hammersley Deep,,,,
